time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.142891027385,-0.155549503888,11.9938445433,6.23347501411,6.220716462,0.0,0.407244690799,-0.363433525038,2.72150907613,-0.0562281829836,-0.0503115558551,0.0,470.3938743356839,469.83515255383924,469.69442504365526,469.04227149167906
1.3800000000000008,0.168484990981,-0.178283851415,12.1578624076,6.23016158579,6.21788180956,0.0,0.446145520049,-0.394678945189,2.74564936181,-0.0532878849353,-0.0417257265398,0.0,418.99956820195024,419.7438271472771,421.2157389318188,421.4677027832089
1.4400000000000008,0.196723898788,-0.203165851917,12.3272770357,6.22672468943,6.21512878398,0.0,0.49540965654,-0.43506453089,2.90106486465,-0.0667828981167,-0.0558621436786,0.0,463.442609414649,462.3289555284467,462.0475730067985,460.98024789541915
1.5000000000000009,0.22781098455,-0.230407324759,12.5035116569,6.22344263223,6.21142119164,0.0,0.54115085452,-0.473323712379,2.97317312902,-0.0376283867678,-0.0775785247484,0.0,438.8692050098585,437.05998069821624,435.25256338747545,437.6833977328307
1.560000000000001,0.261499777037,-0.259822159171,12.6810403081,6.22086924907,6.20633731048,0.0,0.582208501837,-0.507373791601,2.9444631898,-0.0563200937591,-0.105539164812,0.0,405.821193269229,403.2963904583498,404.7094965147207,403.0222173863443
1.620000000000001,0.298062824779,-0.291585263469,12.8609365207,6.21754817422,6.20035566021,0.0,0.637165191311,-0.551722319114,3.05169451809,-0.0534814608278,-0.0900196188587,0.0,446.5047332393367,447.7604375385575,450.5089182849154,450.7363647776893
1.680000000000001,0.338022502564,-0.326059494596,13.0469930249,6.21531782323,6.19455964511,0.0,0.695359373386,-0.597664984202,3.14982470554,-0.0161654530486,-0.11491217971,0.0,448.450661102361,446.4157765157802,444.7199699354408,447.76513905931114
1.740000000000001,0.381385412363,-0.363169257087,13.2365724159,6.21403960635,6.18806041613,0.0,0.750660452067,-0.639422110244,3.16934109633,-0.0343274406097,-0.0976348299245,0.0,421.18575255324333,422.6662086862605,423.332503176372,421.7666775820842
1.8000000000000012,0.428495046117,-0.403038006578,13.4305572801,6.21165839274,6.18223300664,0.0,0.820235664717,-0.689741854756,3.29634209971,-0.0534494879078,-0.0961206984566,0.0,456.5883990852896,456.70139112077385,457.9644711270492,456.4400790538888
1.8600000000000012,0.480090030312,-0.446113605819,13.6339683403,6.20813397554,6.1761738839,0.0,0.900204861923,-0.746451143333,3.48331924464,-0.0722673688831,-0.113111211188,0.0,476.45666826669856,475.1476157016976,476.9459204170512,475.50421405223153
